mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
-329.51233,146.82188,-119.657715,-75.11626,-3.3761895,7.2568703,0.1625814,-1.4511636,39.092136,42.161346,12.682642,-1.2673813,-23.159527,frog
-327.76892,148.82117,-112.019325,-71.728676,-2.0031834,9.400634,1.3103019,-0.3225467,39.36335,41.89521,13.343435,-1.6016165,-25.208872,frog
-417.1535,144.65564,-50.018017,-43.202885,12.964765,22.68022,-3.1369083,-7.276774,28.514889,32.512856,7.0449095,-7.2832575,-13.791457,frog
-205.5717,171.96043,-31.56149,10.908532,-8.812979,2.8404565,2.5893922,2.4877348,-0.45925203,-3.133442,-2.3972661,3.8050926,9.063623,pig
-368.87048,38.49668,-26.125553,6.7164955,-15.3936,-0.6928278,-0.069387145,1.115294,-3.395086,0.6368924,-0.07055091,-1.3849518,-2.4784484,pig
-399.63776,80.16638,-5.3449855,12.079606,-4.4380603,2.2680755,-1.5529981,6.663094,-3.5864096,-4.43076,-1.347983,3.4305785,4.2985716,pig
-503.39868,11.908342,-12.044517,3.6546996,-5.0882993,1.2455993,-0.15493865,0.8731883,-3.9166958,-0.6699499,0.65479976,0.54186827,-0.1018988,pig
-198.56566,109.802505,-38.07411,17.958635,-22.170897,-4.6500893,-0.5434382,13.374736,-4.390804,-9.004617,-5.0826454,2.3371665,4.920181,pig
-534.8996,13.54339,-1.901502,2.136615,-0.8911657,0.61913013,-0.5082734,2.8843515,0.9424695,1.5208273,-0.63825434,0.33047426,0.8084403,pig
-228.45914,211.89809,-44.02552,-47.18263,8.372751,-16.06532,-18.151752,-2.6529717,-14.563197,-11.688201,2.3499951,-2.0003712,-7.236263,siren
-187.71622,48.082,-120.16671,19.697,-40.146084,5.246752,-19.066525,5.605399,-5.2953143,9.422514,15.884463,11.839814,11.7501,siren
-253.13704,205.88889,-26.294773,-36.533012,5.5156617,-18.736174,-18.920946,-3.9493845,-14.42753,-12.905407,-2.6473663,-5.614342,-5.853403,siren
-461.8514,36.53304,-4.678383,3.1836271,-3.1600838,-1.0290788,2.4719944,0.69906807,1.8906332,-2.025965,-2.0774324,0.91648096,0.7410904,pig
-259.1527,144.70357,34.44875,29.44044,21.792883,37.440983,4.9639783,10.428303,-6.161827,8.224833,-1.0490353,12.5400095,-1.2707072,wind
-194.37927,142.83913,-19.253315,41.463547,-9.09478,21.850868,-13.847905,16.6288,-8.659673,0.3894802,-2.295794,0.96229094,-3.4643278,pig
-290.27505,153.17603,-54.00214,21.926144,-20.412962,-12.962861,-17.5394,-27.60922,7.786855,3.9708035,15.297936,16.275955,19.297382,siren
-262.101,160.39282,-39.665638,22.959818,-4.672312,-7.6178446,-8.329376,-32.16648,-7.628036,-7.5190907,1.3991654,11.665074,12.022318,siren
-337.97516,164.73956,28.451548,63.057777,-4.914398,17.924309,-12.853473,26.962187,-1.3847399,6.662393,-6.3371263,8.481886,-10.907457,washing_machine
-400.04294,86.497734,-63.610672,15.531194,-43.518173,21.073736,9.2754755,34.370052,10.228063,17.210682,-4.8097835,10.178078,-9.037365,brushing_teeth
-195.23198,203.6277,-21.743057,18.92306,-5.6883855,2.2445445,-11.397653,-12.492033,-10.318897,1.7814801,7.8947773,0.8273538,1.0548803,siren
-220.53416,89.493164,-84.215485,1.0788037,-50.837906,6.5323114,-20.624926,21.002733,5.0815554,3.4730763,-10.436827,10.126338,-12.190105,crying_baby
-463.0992,158.78687,12.90637,-27.199497,-5.081995,6.7044477,11.087614,16.539654,5.3154693,-6.4282765,0.15349364,4.268881,1.7914283,frog
-510.473,145.33978,21.63618,-11.842986,8.414131,13.272525,19.069881,15.058941,-0.5984935,-1.8547589,5.9387326,11.63541,5.7286754,frog
-494.4575,123.37371,22.795834,-9.586626,9.915523,23.156282,19.882713,9.656818,-1.9455351,-2.1411955,9.6896515,14.456827,6.870645,frog
-435.24747,154.60411,4.9423523,-32.9357,-2.1075225,14.89368,14.88462,13.052052,0.20879728,-7.6864715,4.844103,10.7270975,3.4794564,frog
-197.1043,49.451828,-22.3675,6.6432533,-35.57527,5.677244,-40.32652,6.780577,-27.73535,2.1901011,-28.059868,4.0563054,-25.992496,toilet_flush
-257.0719,175.36652,10.843612,0.68963045,17.413351,8.819307,6.3470736,5.595589,4.8232803,5.3046646,4.7007337,4.5606995,3.9702177,thunderstorm
-281.34915,178.83102,83.67775,23.079912,9.743527,14.946627,17.987507,14.577022,8.514655,5.8070226,7.5314345,9.105226,8.000396,thunderstorm
-220.75656,205.44725,43.31342,4.2423077,18.727995,16.77669,10.224483,8.541256,9.141251,8.559439,7.008901,6.0291123,6.174236,thunderstorm
-291.4991,167.01909,79.47464,30.40175,20.229301,19.878168,17.120241,13.3165245,12.123022,12.059449,10.360044,8.020799,6.917383,thunderstorm
-132.87073,224.95879,1.1968035,12.226989,7.3783207,1.5901241,6.8225036,2.773172,2.2169292,6.982469,5.7362375,0.6445274,4.6818686,thunderstorm
-263.08078,169.58827,-40.30891,39.33068,-0.63691604,-4.0544276,25.461868,16.253952,6.286978,8.716644,9.491742,-6.450403,5.3439784,wind
-265.6423,173.3472,-44.672817,43.144714,-3.722876,-2.6624782,24.258198,17.921377,5.0401025,7.970234,11.253893,-7.498448,5.0279317,wind
-189.81995,164.74861,-31.37031,7.229508,-14.032759,8.715209,3.6514015,14.184233,7.18347,0.8277075,-4.672731,-0.028642057,6.631156,siren
-368.196,138.62338,-64.17154,39.404774,-8.878259,31.76634,-12.265385,4.674019,14.010441,-6.76564,-5.513635,2.8720386,11.1212435,fireworks
-262.17166,159.21329,-94.66829,29.624685,-28.777702,34.09824,-10.326897,-0.19401939,0.37478882,-7.5711026,-9.069956,-2.323978,5.7535024,fireworks
-393.72595,131.87598,-53.208744,50.420166,-7.3395095,28.865238,-10.867791,5.1595945,18.381548,-1.9747623,-8.543399,3.9883623,14.738173,fireworks
-323.05176,107.605125,-62.728756,27.701996,-6.9797482,25.706764,-5.6126323,-0.038031522,17.770664,-5.5249867,-2.8522909,0.7468076,11.495661,fireworks
-342.03973,151.56436,-43.375504,45.01359,-9.131887,27.300592,9.388855,4.3507347,8.673363,-1.2101989,2.9175096,4.830271,5.761136,fireworks
-361.85208,153.37193,-68.49206,40.845287,-3.3171782,36.35287,-0.14531876,3.4401221,19.03226,-0.7224022,-1.7923815,2.8820767,13.298848,fireworks
-360.29645,166.56581,-59.8186,24.664206,-0.9114719,26.795946,6.70768,1.1604797,12.323387,-3.734422,-2.1141129,2.5732312,7.8631616,fireworks
-298.93555,150.7109,-73.32857,41.09706,-13.793239,29.885561,0.5697751,-1.2958125,8.819697,-4.8081574,-2.7895343,-2.3102274,8.804436,fireworks
-346.03748,166.54419,-8.879659,29.024965,13.275556,16.774084,-1.7328076,13.460088,3.3301053,17.405733,-2.8028584,-0.5273335,-12.876587,door_wood_creaks
-352.4776,169.4566,-6.566356,30.000204,13.967896,18.03419,-2.106497,10.977323,0.6936913,17.25596,-2.7016602,0.20795655,-15.885935,door_wood_creaks
-348.54105,132.65376,18.18751,35.827442,3.90529,22.479902,12.534925,18.49904,2.8535836,7.4725003,-2.4233341,10.573881,-0.96370023,cat
-139.91464,171.3069,-56.438496,53.09605,-2.5799956,0.9565585,1.0037544,1.8165916,0.6584347,2.5876777,-0.6858035,-1.7978765,-0.7236304,chainsaw
-86.67202,121.234634,-62.309895,52.78774,-29.93867,21.622297,-16.214203,17.616951,-11.909921,13.89661,-8.603286,-0.28905284,-5.5981464,chainsaw
-444.47476,113.69242,-16.475235,16.482262,-6.401056,7.7194104,-3.3426893,1.880517,-7.181089,-5.628497,3.4106946,-1.0065295,-2.101227,laughing
-221.8043,82.21044,-12.313349,30.809433,-13.885491,8.918193,-5.9753685,5.8201222,-11.842238,9.3347845,-11.663516,0.13240522,-6.383584,chainsaw
-316.9149,80.10374,-41.6534,-27.149237,9.020218,25.29753,5.790823,-3.5992978,9.491238,13.803052,-0.6691107,-6.7413936,-5.5947866,cat
-359.80692,71.32418,-24.432758,28.616901,2.6800735,8.814888,7.0100703,-2.274736,3.3036933,0.08840425,3.9911385,5.246886,9.84386,cat
-525.5539,11.809149,-4.3696427,12.5416975,-5.7592626,7.2702336,-3.5875843,2.14411,-0.64440566,4.972901,1.1730969,1.7009853,-1.238529,door_wood_creaks
-274.19635,125.39947,-31.766563,32.677933,-7.462399,13.986987,-19.483612,3.2394192,-4.6358314,-2.7578278,-2.6916852,0.35514048,-5.8720875,toilet_flush
-449.5262,37.628994,-11.749421,11.145323,13.02012,6.1422987,5.864579,2.4855356,6.149326,6.4876323,1.5333191,0.6510156,-2.2215667,cat
-472.48065,112.63769,-4.0609727,40.154194,-2.0637093,12.824175,-8.400309,0.9368807,-0.8877408,-0.12631923,-10.283024,-0.41337427,-8.832518,door_wood_creaks
-254.54314,152.48454,31.947773,46.077644,12.050225,27.97762,15.936263,17.47151,11.402291,13.661903,-4.4641676,10.476489,15.945745,helicopter
-211.52025,159.95374,23.033009,62.73707,-9.195277,29.868883,13.76508,12.894714,12.038259,-0.36990777,12.415734,10.425532,-13.427684,helicopter
-230.98415,150.67973,21.894377,68.192024,-19.451477,39.597755,13.374074,9.392752,8.745688,11.338767,21.02273,-15.186463,14.770446,helicopter
-249.03531,205.18689,27.847563,45.585392,8.793227,24.103025,23.979923,1.8840364,10.678029,8.351783,4.6923723,-2.853988,5.8043737,helicopter
-244.31036,191.76706,22.701645,51.58779,6.17375,32.91493,17.678574,1.6627549,15.471854,7.0316195,-1.6629297,4.4932127,5.022057,helicopter
-327.6936,46.267586,-7.563232,24.821758,3.833181,14.976146,9.365498,9.162339,-3.3285482,10.105718,-2.6634343,3.1915932,-6.076534,coughing
-310.95932,229.3691,-55.853058,16.935633,3.4517999,-6.5484295,-6.9790154,-2.7918434,-1.2957845,5.9848332,-3.7886453,0.0009878207,0.8073534,church_bells
-257.83157,198.75185,-21.998432,33.936626,11.663965,0.19917344,-5.929095,-10.231518,6.1758113,3.8622725,-3.4289947,-10.609079,-1.086649,wind
-164.1722,182.80144,-28.334753,39.190777,10.321923,-5.130046,-12.393224,-17.346495,7.617006,6.7539005,-3.1284003,-13.769368,-0.9322999,wind
-574.3029,51.271694,-8.989694,8.451548,-1.8456362,-1.169138,-2.8872573,6.8218646,1.8505421,-0.5816934,-0.041055117,3.9513736,-0.6031306,car_horn
-523.01245,63.023746,-7.3799553,12.504398,-0.29175308,0.3122674,-5.97173,9.747511,1.4674118,0.5298151,-1.200258,2.8101797,-1.3099326,car_horn
-495.69086,86.28471,-16.921785,14.110653,-1.4486787,5.4906282,1.6058118,5.9823112,2.4542828,4.502374,-1.3559347,1.8586862,0.3496887,car_horn
-608.3095,62.319595,-5.668747,3.0405016,-2.4656923,5.367506,0.8354296,2.8946502,1.2799579,4.621131,-0.24210799,2.2766,0.059068114,car_horn
-334.8275,183.54184,-16.077448,11.587666,-9.170152,4.150511,-3.1207924,7.9858036,5.6533055,2.8550448,-3.6814024,2.0969677,-0.22599283,car_horn
-127.03464,192.10796,-61.803707,35.17652,-12.512806,3.2028446,8.785298,5.663977,10.091183,3.272741,6.559161,4.9617443,2.0332313,car_horn
-132.23894,184.0894,-52.558537,37.08931,-10.96087,11.426307,4.4404035,12.59147,9.972788,-2.0073931,3.8676507,9.352682,1.3827052,car_horn
-136.56267,202.57751,-58.415813,33.140663,-15.088081,11.418959,6.383946,10.88024,1.590056,-0.2967334,1.3699777,4.018022,2.4838676,car_horn
-405.24384,55.18226,-48.42526,59.008976,-45.596264,7.339226,-21.818146,34.20339,4.610548,14.619968,15.471805,25.570808,0.44296497,brushing_teeth
-580.4459,95.952126,-17.140781,10.446867,16.288662,10.5204115,8.165044,3.191881,8.97894,7.5552087,4.889134,9.278942,12.031011,door_wood_creaks
-148.86678,119.522766,-65.91586,32.742714,-57.536396,40.22506,-37.878456,28.154829,-23.466133,20.476925,-25.561413,10.835417,-9.720545,rain
-249.55981,150.36522,-54.354218,40.542095,-45.929977,29.79454,-29.82919,2.8843458,-13.544557,-14.13526,-11.051371,-20.573856,4.6942134,washing_machine
-12.237456,74.25989,-26.151567,35.47979,-17.527267,17.669477,-27.674332,23.047985,-21.241497,-1.3839236,-17.288286,10.613719,-1.8584843,vacuum_cleaner
-0.4403811,59.012363,-19.857466,43.595036,-26.964985,23.870104,-36.859516,20.643335,-14.114258,9.878,-11.023347,-6.7187705,-25.871166,vacuum_cleaner
-6.935436,59.01794,-7.261505,44.10057,-19.602142,22.991907,-38.80001,10.818245,-13.077758,-1.2748243,-8.838488,-10.190613,-23.153658,vacuum_cleaner
-124.10923,118.695656,-65.24534,21.35823,-49.13418,19.926094,-23.6709,-0.17790304,-5.2825713,-12.931459,1.9072067,-18.64362,-0.15031345,toilet_flush
-349.35428,160.6137,15.094084,-30.72105,-21.164017,-18.19816,-15.694225,-9.805598,1.1680006,15.388275,20.43484,17.154377,9.200754,siren
-329.89777,65.531,-7.2202063,6.4879413,-19.860798,7.567784,-0.6962167,2.7336426,-11.075195,-4.767523,-7.6341214,-9.009492,-4.36656,coughing
-313.75595,59.412323,-65.40703,63.86878,-21.333187,40.51828,5.0616927,18.30419,2.8828034,2.2486618,-7.289448,8.971534,-5.7556424,brushing_teeth
-116.7702,118.539734,-41.701885,39.101944,-39.74627,36.15799,-30.7429,21.417791,-24.898378,9.640868,-10.173955,2.6270523,-9.484024,chainsaw
-71.33733,110.03511,-56.14839,38.06646,-33.782204,44.561203,-30.861513,19.269016,-27.003166,20.788546,-1.8389513,10.077189,-3.106964,chainsaw
-184.96208,92.61689,-65.926056,12.766626,-31.186815,-2.9985046,-27.193012,-5.520325,-20.590229,0.26948693,-17.631178,-2.8810196,-13.827842,toilet_flush
-118.65665,141.62207,-13.002311,68.34033,6.0077443,27.019917,19.167873,27.044065,10.826065,8.534877,4.2776637,8.321781,4.1441402,crackling_fire
-328.60782,113.691795,-48.049614,17.428612,32.986954,27.663223,-7.0831847,35.2896,26.741648,15.346359,-22.392807,10.707869,28.226639,frog
-322.87177,98.240845,-38.258625,7.890456,48.09346,20.993238,6.685533,31.418434,36.225235,7.551999,-15.317891,5.1877794,34.622887,frog
-187.01024,98.181694,-79.12591,46.155815,-31.838625,21.177296,-11.537658,20.654316,-11.2193775,10.084903,4.626534,-0.4465683,-2.1512003,door_wood_creaks
-541.3274,26.741009,-2.1722045,3.7430134,-0.31625783,2.2090008,-1.9541899,-1.2712852,-5.0589995,-1.8981298,-2.3311222,0.8737592,0.90197295,sneezing
2.4834592,54.408154,-83.158,13.525513,-35.092133,19.159046,-32.558975,-2.0574553,-34.83688,-2.6988974,-27.9239,-7.9256377,-33.03853,vacuum_cleaner
-494.86572,168.6988,87.003624,34.443264,12.489085,10.763674,16.442814,14.257826,8.0268,5.555737,6.476087,7.856945,6.679224,thunderstorm
-677.56396,43.592537,-23.112532,7.524439,-4.451842,-2.7294798,-9.786423,-1.0757873,-1.4037055,0.9096944,-5.516957,-4.719613,-4.12418,door_wood_creaks
-163.04681,113.27482,-34.465908,74.13136,-56.157185,44.99614,-32.262512,34.666058,-18.120716,23.6519,-10.258613,10.076962,-1.8198364,rain
-245.36525,229.28378,-59.127384,-4.3926644,2.5878038,-10.887338,-5.1091943,-19.152477,-17.965017,-15.269101,-11.65134,-8.131188,-5.066972,church_bells
-119.897026,220.71332,-30.45554,24.61159,-11.586105,-4.2346416,-11.768098,0.30219963,-3.6921935,-1.2782048,-2.457664,-5.541489,-1.4432937,train
-109.90551,221.6532,-47.757214,19.576212,-15.714912,4.4839106,-12.618696,12.010907,-0.33170897,4.2670183,1.4948498,3.0212197,2.8838477,train
-356.62946,90.965,55.63681,53.810867,-1.2979119,45.106743,-0.8849978,34.99726,2.9898531,17.405394,0.8548389,7.9535418,1.8512045,crackling_fire
-609.3623,114.32679,20.260885,32.34883,-13.555354,1.3421042,-9.085856,-1.0070692,-15.712843,1.2151686,-10.564503,-2.165398,-9.677844,crackling_fire
-204.89496,107.2354,-98.93888,-24.153515,5.9767284,25.22465,-10.733199,-5.130212,10.032904,10.799274,-1.7015265,3.2203074,-0.12399435,frog
-257.97113,226.42137,7.324056,36.45489,2.0767927,25.153944,-8.669038,-7.5426745,5.8506527,-6.1942,7.3261175,-6.542022,7.056256,helicopter
-404.23038,141.44376,-17.819012,15.870226,0.6894594,8.352841,2.3502934,12.115759,0.62833464,4.790172,2.7908764,1.8051195,6.905218,door_wood_creaks
-328.4726,187.77576,51.47084,33.34732,-1.9966221,-0.92122144,14.620438,3.8651874,2.286485,2.2012513,6.212817,7.606369,4.3761306,thunderstorm
-149.517,104.21957,-49.80931,91.62762,-36.963005,44.71142,-15.831206,24.113066,-11.453653,13.706931,-5.215357,5.311913,0.12726025,rain
-357.13406,10.568219,14.199803,32.82279,-5.9466586,20.739393,-14.5183735,12.682307,-9.859719,0.1136471,-4.207424,1.6868434,-7.9681077,crackling_fire
-408.34766,-3.952058,9.462937,30.477066,-9.067827,20.295937,-16.665903,11.747006,-10.393906,-0.7109276,-4.8704357,1.5159216,-8.213326,crackling_fire
-464.95093,37.584957,-7.2982574,14.133508,-7.2129364,3.6860237,-1.314909,4.016271,-4.3648405,1.4299134,1.6570212,3.706129,-0.087218076,sneezing
-76.808334,130.91649,-60.885155,86.97984,-46.132545,42.52245,-17.281567,12.296954,-5.4156036,7.967008,-3.0959206,2.359105,2.9892004,rain
-406.28552,88.01559,-8.959952,-6.4146075,-14.893038,-12.472115,-14.518502,-8.216675,-7.958494,-4.974074,-2.6118863,-4.271645,-1.3012958,cow
-355.45068,152.3966,-7.1167073,-26.158882,-13.253351,-11.453606,-6.972163,0.13921821,1.9250581,0.5924177,-1.0941596,-4.642279,-5.390302,cow
-447.01776,95.953445,-13.537198,-7.40977,3.1305103,-5.337965,-0.73763806,0.49054295,-4.369014,-6.41246,-3.2956858,-2.5736268,-6.4758124,cow
-407.21207,133.0621,-41.564217,-17.15315,-20.94616,-12.032044,-18.75122,-10.513936,-6.754796,-12.527312,-4.013299,-7.727614,-5.3567576,cow
-437.04102,70.09291,-6.266459,-13.039189,-14.132128,-5.4525948,1.0956988,-2.9304805,-7.7795677,-5.5961666,-2.4719868,-1.4245231,6.089633,rooster
-404.16895,81.24431,-24.587708,-16.182474,-10.025348,-10.780965,-7.011267,-6.2915554,-5.6132755,-4.9772344,-2.1656568,5.573153,16.409996,rooster
-309.73047,136.85353,4.3924103,28.756205,-14.993731,15.62556,-2.3551137,4.970036,-10.98077,5.008011,-19.404842,-13.364967,-13.146425,insects
-427.38855,73.80736,10.855528,26.955347,-9.036298,30.105473,-11.119134,13.589137,-9.571138,16.821268,2.9734917,4.796889,-13.267839,insects
-189.11427,69.05258,21.548191,37.64479,-15.130642,20.337444,-20.678543,16.146841,-2.64285,19.28125,0.6824593,-1.1638905,-11.958409,insects
-279.63586,210.37366,22.280512,14.316037,6.00363,7.72983,10.0796175,-2.462966,4.3336353,-2.3561032,-3.1591237,5.318856,2.7660797,thunderstorm
-210.04253,123.36047,-43.367123,51.317604,-27.141485,44.361736,-19.24511,22.06766,-11.2786875,12.815723,-5.6329174,7.2434645,-2.489971,rain
-232.6376,134.01675,-25.342518,55.8751,-20.898561,18.697575,-22.681274,16.185696,-8.420542,8.061863,-3.8398778,1.8346016,-3.3757088,train
-218.20297,122.00122,-31.121605,46.60877,-19.811695,15.119531,-24.85859,13.739381,-8.533328,11.541835,-6.6470137,0.9339826,-9.32672,train
-219.05986,167.98775,-43.628876,34.035942,-19.275406,-0.21109845,-12.692165,0.65469486,0.71964544,-7.942607,4.9409747,-10.0959215,-5.2373943,train
-192.94225,125.17196,-6.0630665,11.702586,-19.882994,8.789176,-10.634496,9.867355,-15.253513,-4.3115573,-17.476118,-3.380553,-14.508974,insects
-196.76686,92.07403,-24.55732,24.032967,-12.990522,20.072092,-18.46868,13.74074,-10.903883,2.1156468,-4.510077,-2.815931,-10.409184,toilet_flush
-246.8461,141.98863,-7.0527954,0.53840065,-5.26582,-3.0960464,-31.24069,-2.2296698,-2.8622134,18.558567,3.953827,11.065412,3.3447132,church_bells
-117.10345,104.9911,-19.0605,38.104908,-41.027397,27.52331,-30.733894,16.216162,-24.164131,5.652374,-21.91066,3.9426966,-19.8601,insects
-134.20595,110.74393,-15.789742,32.787086,-36.14108,25.63034,-25.402464,14.900336,-19.058887,4.9127164,-17.585855,3.7104127,-17.557219,insects
-140.93088,112.4634,-16.132364,36.014618,-35.636444,27.789251,-27.421171,18.109907,-20.743238,5.1250334,-19.307007,4.386154,-19.01555,insects
-118.45461,130.19318,-73.32835,62.8235,-48.079132,44.50162,-41.69909,37.69458,-27.555725,14.760125,-13.636829,5.9098496,-7.4094763,rain
-248.58092,236.61902,43.72436,0.48564166,15.680861,7.4514165,5.5529394,7.444787,2.8121212,0.7527064,-2.6884127,-4.1127696,-0.6761845,church_bells
-316.65045,83.05376,-68.35038,22.267992,-18.849312,18.793592,-11.415158,5.3741536,-7.1480637,4.3309484,7.734881,-1.5622411,7.961416,crying_baby
-300.87033,110.82745,-25.600077,34.427864,-7.8947177,-7.198671,-9.786231,7.4169345,-16.328913,10.7807,3.8368435,-5.5129037,18.35467,crying_baby
-327.75644,140.79695,3.2331975,19.410795,-19.789658,-11.829797,-14.54456,-15.05419,-26.837938,-6.437109,5.495998,-5.9425335,9.553822,crying_baby
-251.43982,120.89341,-58.196243,28.573732,-23.002712,2.5783446,-27.740211,0.2557594,-18.186918,11.007265,-1.4208673,-4.365761,19.198902,crying_baby
-235.25029,120.55535,-27.499361,38.383728,-19.171873,-20.394606,-14.689122,12.667004,-28.682842,2.4043698,-5.08451,-9.127394,26.56429,crying_baby
-301.8545,58.188736,-77.35039,0.5332371,-2.0817056,21.378532,-13.27989,1.9170791,-7.478348,16.042381,12.895117,-0.527317,7.0365934,crying_baby
-347.23636,112.42416,-6.232425,24.02808,-8.370669,-14.244191,-5.683982,2.079573,-12.580196,7.5292716,10.012786,-4.000151,25.595758,crying_baby
-91.23635,191.01787,-23.319664,41.110092,1.7678597,22.343029,-8.088981,8.813839,-5.593331,2.6988358,-0.12649022,-2.2144656,-0.35567176,train
-335.70352,120.35171,-38.69392,12.940158,-8.883297,14.013923,-11.790085,7.7078238,4.946037,7.9371657,-4.8120017,-4.220649,-0.63365465,sheep
-343.30713,109.59882,-47.03368,16.577627,-8.425207,15.440573,-21.589817,-1.2295736,3.906196,8.251335,-7.9611783,-1.220022,0.086491704,sheep
-325.00388,118.509026,-49.17985,2.2859018,-16.189362,-0.4598238,-16.225363,-1.098982,-0.39836895,-0.92823386,-6.248673,-2.4649823,1.9955368,sheep
-290.31403,111.67236,-52.42206,13.004812,-24.077188,7.232033,-19.460287,-3.6482913,-8.364709,-1.6100647,-5.231145,-8.285437,2.2127445,sheep
-247.24652,162.69537,14.571971,16.241388,17.369982,5.399189,-1.4149371,4.209535,-1.2901814,9.864426,-1.609614,5.971186,-10.818769,train
-41.679012,105.75792,1.5871425,36.42434,-10.868773,29.290344,-23.239628,12.122075,-22.86237,17.306084,-19.240328,12.796039,-17.763775,train
-451.4388,161.73532,-31.472218,12.564072,-10.971449,15.095372,-15.24389,0.9488208,-3.819413,11.228119,3.622045,-1.4145296,-0.4694204,sheep
-451.72064,170.48575,-31.0048,7.7326393,-4.5299377,28.098898,-2.4602182,6.519929,-6.0244594,8.576041,5.112709,7.58089,6.2431374,sheep
-499.6302,169.19058,-34.874702,12.024015,-2.7070415,27.821108,-19.486147,6.355528,-9.261327,1.1202636,-8.252543,0.7778958,4.831637,sheep
-399.1321,53.282375,1.6363279,-15.251277,-29.746943,8.365563,-14.652356,-8.271784,-18.269238,-0.39892322,-9.926081,4.2687387,5.202689,rooster
-393.8014,39.18617,-0.72345775,-9.141823,-21.02541,4.4115677,-11.097915,-0.9856601,-15.31854,0.27394143,-6.764514,11.537199,6.9408917,rooster
-362.82114,72.88391,-19.625631,-26.916338,-21.066849,5.1840153,-12.285581,-14.946126,-16.852402,-5.962517,-8.649723,5.1452904,1.9774996,rooster
-161.66638,151.56017,-64.141495,27.313007,-44.458107,19.550829,-24.228071,13.755442,-19.076923,9.212559,-13.4838085,1.4846857,-5.060734,sea_waves
-128.33684,153.2326,-70.5639,31.991598,-51.04753,19.711912,-28.512527,15.318516,-23.566946,8.221414,-15.77876,1.0549014,-7.891873,sea_waves
-172.19986,217.27925,-51.285854,-6.2251916,-3.2450895,-11.738009,-2.8598201,-5.0003557,-5.409664,-0.40703315,6.3081903,4.294325,5.396867,church_bells
-188.3341,208.43385,-57.685406,20.602926,-7.5253897,-0.87134594,-8.6932125,-5.5708165,-7.6606593,-2.9484854,-0.9386405,-9.718264,-2.011398,church_bells
-522.93774,117.79566,5.0813537,22.487104,-16.7483,20.024134,-0.65438706,4.403117,-5.8606615,4.0007153,10.5949335,-5.6364355,-2.3709564,clock_tick
-491.4423,30.436153,-3.2704642,-2.1495101,-5.840291,-2.3862736,-1.194742,2.1114326,4.1600738,4.7522383,2.9282591,-0.12629408,-2.7031744,sneezing
-162.76503,114.81362,-47.211945,55.543476,-13.905297,27.263052,-24.391014,16.127548,-15.774534,4.37642,-7.3218465,-4.2076907,-7.0306587,toilet_flush
-193.50015,101.10179,-20.261433,5.8855667,-6.492878,17.501417,-10.502009,7.3248715,-3.8849168,4.232805,-11.867579,-1.3878424,-4.929396,toilet_flush
-420.93048,67.653,-50.083252,7.208502,14.0865965,7.418015,-10.241554,7.0028267,-0.083561875,-1.7603883,3.1261125,8.260381,4.712323,sneezing
-233.8145,97.98718,-84.77779,19.899231,-14.239765,11.284929,-13.275033,10.946663,-25.113453,-4.4484277,-11.2180805,-0.914263,-7.2990003,toilet_flush
-271.0662,189.55746,-11.726998,-3.592641,-8.060255,-11.736885,-8.498818,4.077898,-0.5090383,-4.357098,-2.4976509,-6.7237315,-6.679453,cow
-82.56143,-13.850512,-20.53547,16.365183,-6.2620974,24.88381,-4.889661,19.68451,4.4418874,7.955119,7.4652653,8.659947,5.1265974,rain
-360.111,96.70459,11.019874,-4.4619026,-15.150064,-10.79757,-11.475422,-4.7843637,-0.800431,0.4627199,4.7173634,7.874298,2.4261148,dog
-331.0235,124.45006,-20.819723,-29.477537,-36.924534,-7.3621416,-16.95549,-7.052092,-2.5750747,-8.872006,-0.7342525,7.77572,-0.95363355,dog
-122.14733,112.82644,-67.76556,68.57852,-40.422592,37.64296,-26.242113,24.03265,-13.036524,11.419976,-4.2839336,4.569712,-1.1690121,rain
-415.58295,87.42593,-22.046558,30.430952,-6.242955,28.535738,-8.809452,14.609457,-10.301137,4.6114936,-9.953281,3.025923,-4.2576656,drinking_sipping
-386.71127,39.80556,-47.89366,83.75524,14.952835,-5.509189,-38.937374,34.842136,15.657791,-30.861967,-17.857407,38.200443,-8.096343,crickets
-394.3528,43.022972,-43.824795,77.98877,14.444756,-2.8928587,-38.195187,35.02558,16.485025,-28.432568,-15.905355,35.007904,-4.3468885,crickets
-411.53235,22.77074,-5.3751683,4.3445463,2.3330834,3.388294,4.2282825,-0.48140764,0.8293842,1.9256756,-1.0307486,-0.6106339,-2.4042273,coughing
-427.63928,138.82915,-10.113706,44.574512,2.0156987,-20.807152,-10.837214,-11.801012,-7.1366334,9.029706,4.2481093,4.030273,-1.1471332,church_bells
-504.59317,161.11963,3.0380225,0.16221718,11.290425,2.4862635,9.331427,12.069076,-0.55661523,6.6057467,13.131255,9.338,10.079669,keyboard_typing
-328.26248,42.291,-42.94623,-0.24513815,-46.846092,-9.851087,-32.97612,-0.5101236,-9.526778,11.848844,-11.919808,-3.1367593,-25.33659,pouring_water
